"","scSTMTyoe","modelType","seed","nCellType","nSample","Batch","CancerType","pooled_scSTMseq","Seurat"
"seurat...1808","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988237",12,10,FALSE,TRUE,1,0.990244332437721
"seurat...1809","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988279",12,10,FALSE,TRUE,1,0.981073104494356
"seurat...1810","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988281",12,10,FALSE,TRUE,1,1
"seurat...1811","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988301",12,10,FALSE,TRUE,1,0.989525736086712
"seurat...1812","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988316",12,10,FALSE,TRUE,1,1
"seurat...1813","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988359",12,10,FALSE,TRUE,1,1
"seurat...1814","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988364",12,10,FALSE,TRUE,1,0.984224975331307
"seurat...1815","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988388",12,10,FALSE,TRUE,1,0.957569048676422
"seurat...1816","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988414",12,10,FALSE,TRUE,1,1
"seurat...1817","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988446",12,10,FALSE,TRUE,1,0.987096981680515
"seurat...1818","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988468",12,10,FALSE,TRUE,1,0.982357010747648
"seurat...1819","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988492",12,10,FALSE,TRUE,1,1
"seurat...1820","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988548",12,10,FALSE,TRUE,1,1
"seurat...1821","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988603",12,10,FALSE,TRUE,1,1
"seurat...1822","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988624",12,10,FALSE,TRUE,1,0.990049159336594
"seurat...1823","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988626",12,10,FALSE,TRUE,1,1
"seurat...1824","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988647",12,10,FALSE,TRUE,1,1
"seurat...1825","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988663",12,10,FALSE,TRUE,1,0.98913578423258
"seurat...1826","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988685",12,10,FALSE,TRUE,1,1
"seurat...1827","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988703",12,10,FALSE,TRUE,1,0.972806384168803
"seurat...1828","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988705",12,10,FALSE,TRUE,1,0.983359956062249
"seurat...1829","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988706",12,10,FALSE,TRUE,1,1
"seurat...1830","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988717",12,10,FALSE,TRUE,1,0.981034933412533
"seurat...1831","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988742",12,10,FALSE,TRUE,1,1
"seurat...1832","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988746",12,10,FALSE,TRUE,1,1
"seurat...1833","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988775",12,10,FALSE,TRUE,1,1
"seurat...1834","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988799",12,10,FALSE,TRUE,1,0.950490001822115
"seurat...1835","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988807",12,10,FALSE,TRUE,1,1
"seurat...1836","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988825",12,10,FALSE,TRUE,1,1
"seurat...1837","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988875",12,10,FALSE,TRUE,1,1
"seurat...1838","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988879",12,10,FALSE,TRUE,1,1
"seurat...1839","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988889",12,10,FALSE,TRUE,1,0.990909725007181
"seurat...1840","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988971",12,10,FALSE,TRUE,1,1
"seurat...1841","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988992",12,10,FALSE,TRUE,1,0.973698592167175
"seurat...1842","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989000",12,10,FALSE,TRUE,1,1
"seurat...1843","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989005",12,10,FALSE,TRUE,1,0.965761383983903
"seurat...1844","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989012",12,10,FALSE,TRUE,1,1
"seurat...1845","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989048",12,10,FALSE,TRUE,1,1
"seurat...1846","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989093",12,10,FALSE,TRUE,1,1
"seurat...1847","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989120",12,10,FALSE,TRUE,1,1
"seurat...1848","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989126",12,10,FALSE,TRUE,1,0.994752954612855
"seurat...1849","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989128",12,10,FALSE,TRUE,1,0.946591171527924
"seurat...1850","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989195",12,10,FALSE,TRUE,1,1
"seurat...1851","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989221",12,10,FALSE,TRUE,1,0.987495302011558
"seurat...1852","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989269",12,10,FALSE,TRUE,1,1
"seurat...1853","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989271",12,10,FALSE,TRUE,1,1
"seurat...1854","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989277",12,10,FALSE,TRUE,1,0.97406615195753
"seurat...1855","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989328",12,10,FALSE,TRUE,1,0.975355696708106
"seurat...1856","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989334",12,10,FALSE,TRUE,1,1
"seurat...1857","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989341",12,10,FALSE,TRUE,1,0.991974971423968
"seurat...1858","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989360",12,10,FALSE,TRUE,1,0.970304205804668
"seurat...1859","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989381",12,10,FALSE,TRUE,1,1
"seurat...1860","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989389",12,10,FALSE,TRUE,1,0.990008218263623
"seurat...1861","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989398",12,10,FALSE,TRUE,1,0.964478124429375
"seurat...1862","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989433",12,10,FALSE,TRUE,1,1
"seurat...1863","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989437",12,10,FALSE,TRUE,1,0.96491265222532
"seurat...1864","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989481",12,10,FALSE,TRUE,1,0.946611725657359
"seurat...1865","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989487",12,10,FALSE,TRUE,1,1
"seurat...1866","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989502",12,10,FALSE,TRUE,1,1
"seurat...1867","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989510",12,10,FALSE,TRUE,1,1
"seurat...1868","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989549",12,10,FALSE,TRUE,1,1
"seurat...1869","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989603",12,10,FALSE,TRUE,1,0.988766255030248
"seurat...1870","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989609",12,10,FALSE,TRUE,1,1
"seurat...1871","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989624",12,10,FALSE,TRUE,1,0.981014049767434
"seurat...1872","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989644",12,10,FALSE,TRUE,1,1
"seurat...1873","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989680",12,10,FALSE,TRUE,1,0.971729296251854
"seurat...1874","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989681",12,10,FALSE,TRUE,1,0.997286559866386
"seurat...1875","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989683",12,10,FALSE,TRUE,1,0.987479474918521
"seurat...1876","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989687",12,10,FALSE,TRUE,1,0.973761317180013
"seurat...1877","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989732",12,10,FALSE,TRUE,1,1
"seurat...1878","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989737",12,10,FALSE,TRUE,1,0.927510172012053
"seurat...1879","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989743",12,10,FALSE,TRUE,1,1
"seurat...1880","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989768",12,10,FALSE,TRUE,1,1
"seurat...1881","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989783",12,10,FALSE,TRUE,1,0.971734809049759
"seurat...1882","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989807",12,10,FALSE,TRUE,1,1
"seurat...1883","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989808",12,10,FALSE,TRUE,1,1
"seurat...1884","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989830",12,10,FALSE,TRUE,1,1
"seurat...1885","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989837",12,10,FALSE,TRUE,1,0.968751260419085
"seurat...1886","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989852",12,10,FALSE,TRUE,1,0.98396880448384
"seurat...1887","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989900",12,10,FALSE,TRUE,1,1
"seurat...1888","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989926",12,10,FALSE,TRUE,1,1
"seurat...1889","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989936",12,10,FALSE,TRUE,1,1
"seurat...1890","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733990039",12,10,FALSE,TRUE,1,0.992558351770533
"seurat...1891","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733990040",12,10,FALSE,TRUE,1,1
"seurat...1892","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733990080",12,10,FALSE,TRUE,1,0.94209357071712
"seurat...1893","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733990091",12,10,FALSE,TRUE,1,1
"seurat...1894","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733990118",12,10,FALSE,TRUE,1,1
"seurat...1895","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733990139",12,10,FALSE,TRUE,1,1
"seurat...1896","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733990169",12,10,FALSE,TRUE,1,0.915376441718389
"seurat...1897","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733990174",12,10,FALSE,TRUE,1,1
"seurat...1898","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733990179",12,10,FALSE,TRUE,1,1
"seurat...1899","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733990281",12,10,FALSE,TRUE,1,1
"seurat...1900","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733990302",12,10,FALSE,TRUE,1,1
"seurat...1901","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733990317",12,10,FALSE,TRUE,1,1
"seurat...1902","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733990340",12,10,FALSE,TRUE,1,0.98951846568765
"seurat...1903","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733990369",12,10,FALSE,TRUE,1,1
"seurat...1904","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733990416",12,10,FALSE,TRUE,1,1
"seurat...1905","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733990446",12,10,FALSE,TRUE,1,0.958687592958589
"seurat...1906","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733990458",12,10,FALSE,TRUE,1,0.966797107897681
"seurat...1907","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733990479",12,10,FALSE,TRUE,1,0.979746626302994
"seurat...1908","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733990493",12,10,FALSE,TRUE,1,1
"seurat...1909","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733990541",12,10,FALSE,TRUE,1,1
"seurat...1910","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733990556",12,10,FALSE,TRUE,1,0.974198690900442
"seurat...1911","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733990562",12,10,FALSE,TRUE,1,1
"seurat...1912","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733990590",12,10,FALSE,TRUE,1,1
"seurat...1913","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733990593",12,10,FALSE,TRUE,1,0.99576447774701
"seurat...1914","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733990636",12,10,FALSE,TRUE,1,1
"seurat...1915","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733990637",12,10,FALSE,TRUE,1,1
"seurat...1916","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733990652",12,10,FALSE,TRUE,1,1
"seurat...1917","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733990661",12,10,FALSE,TRUE,1,1
"seurat...1918","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733990674",12,10,FALSE,TRUE,1,1
"seurat...1919","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733990728",12,10,FALSE,TRUE,1,1
"seurat...1920","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733990756",12,10,FALSE,TRUE,1,0.99584018148036
"seurat...1921","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733990760",12,10,FALSE,TRUE,1,0.989262753706988
"seurat...1922","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733990775",12,10,FALSE,TRUE,1,1
"seurat...1923","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733990808",12,10,FALSE,TRUE,1,0.996678000854836
"seurat...1924","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733990819",12,10,FALSE,TRUE,1,0.988697660974572
"seurat...1925","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733990833",12,10,FALSE,TRUE,1,1
"seurat...1926","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733990839",12,10,FALSE,TRUE,1,1
"seurat...1927","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733990876",12,10,FALSE,TRUE,1,1
"seurat...1928","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733990891",12,10,FALSE,TRUE,1,0.991142015616897
"seurat...1929","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733990904",12,10,FALSE,TRUE,1,0.953965176279419
"seurat...1930","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733990933",12,10,FALSE,TRUE,1,0.997560587302323
"seurat...1931","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733990962",12,10,FALSE,TRUE,1,0.987493176640055
"seurat...1932","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733990990",12,10,FALSE,TRUE,1,1
"seurat...1933","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733991028",12,10,FALSE,TRUE,1,0.993012304489064
"seurat...1934","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733991066",12,10,FALSE,TRUE,1,0.971441435860963
"seurat...1935","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733991101",12,10,FALSE,TRUE,1,0.954504881782616
"seurat...1936","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733991104",12,10,FALSE,TRUE,1,1
"seurat...1937","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733991112",12,10,FALSE,TRUE,1,1
"seurat...1938","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733991115",12,10,FALSE,TRUE,1,1
"seurat...1939","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733991123",12,10,FALSE,TRUE,1,1
"seurat...1940","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733991143",12,10,FALSE,TRUE,1,1
"seurat...1941","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733991157",12,10,FALSE,TRUE,1,0.994554375052116
"seurat...1942","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733991178",12,10,FALSE,TRUE,1,1
"seurat...1943","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733991188",12,10,FALSE,TRUE,1,0.990620798235936
"seurat...1944","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733991302",12,10,FALSE,TRUE,1,0.981097159558234
"seurat...1945","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733991321",12,10,FALSE,TRUE,1,1
"seurat...1946","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733991325",12,10,FALSE,TRUE,1,0.9807780136302
"seurat...1947","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733991414",12,10,FALSE,TRUE,1,1
"seurat...1948","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733991428",12,10,FALSE,TRUE,1,1
"seurat...1949","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733991444",12,10,FALSE,TRUE,1,1
"seurat...1950","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733991469",12,10,FALSE,TRUE,1,1
"seurat...1951","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733991477",12,10,FALSE,TRUE,1,0.982873814191726
"seurat...1952","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733991489",12,10,FALSE,TRUE,1,1
"seurat...1953","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733991561",12,10,FALSE,TRUE,1,1
"seurat...1954","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733991566",12,10,FALSE,TRUE,1,1
"seurat...1955","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733991595",12,10,FALSE,TRUE,1,0.972822368023477
"seurat...1956","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733991602",12,10,FALSE,TRUE,1,0.869299084594666
"seurat...1957","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733991689",12,10,FALSE,TRUE,1,0.996026028927701
"seurat...1958","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733991740",12,10,FALSE,TRUE,1,1
"seurat...1959","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733991788",12,10,FALSE,TRUE,1,0.972263391141425
"seurat...1960","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733991793",12,10,FALSE,TRUE,1,1
"seurat...1961","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733991873",12,10,FALSE,TRUE,1,1
"seurat...1962","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733991915",12,10,FALSE,TRUE,1,1
"seurat...1963","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733992061",12,10,FALSE,TRUE,1,1
"seurat...1964","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733992063",12,10,FALSE,TRUE,1,0.936993006666107
"seurat...1965","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733992086",12,10,FALSE,TRUE,1,0.98185616177562
"seurat...1966","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733992214",12,10,FALSE,TRUE,1,0.992735562258595
"seurat...1967","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733992227",12,10,FALSE,TRUE,1,0.99606825125346
"seurat...1968","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733992306",12,10,FALSE,TRUE,1,0.969033911030434
"seurat...1969","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733992443",12,10,FALSE,TRUE,1,1
"seurat...1970","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733992555",12,10,FALSE,TRUE,1,1
"seurat...1971","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733992713",12,10,FALSE,TRUE,1,0.987761389951121
"seurat...1972","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733992716",12,10,FALSE,TRUE,1,0.98536808447284
"seurat...1973","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733584909",15,10,FALSE,TRUE,1,1
"seurat...1974","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733584916",15,10,FALSE,TRUE,1,0.983793292336099
"seurat...1975","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733584919",15,10,FALSE,TRUE,1,0.998411689389071
"seurat...1976","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733584923",15,10,FALSE,TRUE,1,1
"seurat...1977","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733584931",15,10,FALSE,TRUE,1,0.974463117585155
"seurat...1978","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733584934",15,10,FALSE,TRUE,1,0.990045825261544
"seurat...1979","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733585192",15,10,FALSE,TRUE,1,0.988296123797763
"seurat...1980","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733585194",15,10,FALSE,TRUE,1,1
"seurat...1981","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733585199",15,10,FALSE,TRUE,1,1
"seurat...1982","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733585203",15,10,FALSE,TRUE,1,0.99968605812009
"seurat...1983","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733585228",15,10,FALSE,TRUE,1,1
"seurat...1984","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733585242",15,10,FALSE,TRUE,1,0.999404017778308
"seurat...1985","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733585305",15,10,FALSE,TRUE,1,0.98217245946981
"seurat...1986","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733585452",15,10,FALSE,TRUE,1,0.990929741456405
"seurat...1987","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733585487",15,10,FALSE,TRUE,1,0.992266263740337
"seurat...1988","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733585505",15,10,FALSE,TRUE,1,1
"seurat...1989","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733585508",15,10,FALSE,TRUE,1,0.958544591517579
"seurat...1990","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733585544",15,10,FALSE,TRUE,1,0.951209729096528
"seurat...1991","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733585562",15,10,FALSE,TRUE,1,1
"seurat...1992","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733585644",15,10,FALSE,TRUE,1,1
"seurat...1993","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733585716",15,10,FALSE,TRUE,1,0.964680169375904
"seurat...1994","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733585753",15,10,FALSE,TRUE,1,1
